title,smdName,organizationName,sourceType,sourceUrl,icarUrl,keywords,language
பூசா வேளாண் செய்திகள் தொகுதி 27 Pusa Samachar Tamil Episode 27,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=bZdKVaoMya0,https://krishi.icar.gov.in/video/watch/4045,பூசா வேளாண் செய்திகள் தொகுதி 27 Pusa Samachar Tamil Episode 27,Tamil
पूसा समाचार अंक 96 Pusa Samachar Episode 96,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=DFF8aZSQX1Q,https://krishi.icar.gov.in/video/watch/4044,"Paddy Nursery management, Crop Diversification through alley cropping",Hindi
पूसा समाचार अंक 95 Pusa Samachar Episode 95,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=TjDyr2rz6DM,https://krishi.icar.gov.in/video/watch/4043,"Cauliflower nursery management, Disease management in Chilli",Hindi
Pusa Samachar Tamil Episode 26 பூசா வேளாண் செய்திகள் தொகுதி 26,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=c9rzgKexMXg,https://krishi.icar.gov.in/video/watch/4042,"Roasted Soybean Nut- At a Glance, GI Banana-Virupakshi",Tamil
नवोन्मेषी किसान की सफलता की कहानी - श्री हरप्रीत जी हिसार से Success of an Innovative Farmer: Sh Harpreet ji,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=4ZBnZm7GP70,https://krishi.icar.gov.in/video/watch/4041,"Crop Diversification, Turmeric Cultivation, Haldi ki kheti",Hindi
पूसा समाचार अंक 94 Pusa Samachar Episode 94,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=DoUc_XKzZrs,https://krishi.icar.gov.in/video/watch/4040,"Improved technologies for new orchard establishment, Bagging, Thinning of Guava for yield improvement, Successful cases of Innovative Farmer in crop diversification",Hindi
பூசா வேளாண் செய்திகள் தொகுதி 25 Pusa Samachar Tamil Episode 25,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=8Kc_UC6qaDg,https://krishi.icar.gov.in/video/watch/4039,"Grand Anacut, Terrace gardening",Tamil
"29th Dr. B. P. Pal Memorial Lecture scheduled on May 26, 2022",Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=GNu2YIn2pRI,https://krishi.icar.gov.in/video/watch/4038,Agriculture,English
पूसा समाचार अंक 93 Pusa Samachar Episode 93,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=M7YQ4OAus6g,https://krishi.icar.gov.in/video/watch/4037,Agriculture,Hindi
पूसा समाचार अंक 92 Pusa Samachar Episode 92,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=P1rVroTw8r0,https://krishi.icar.gov.in/video/watch/4036,"Improved varieties and production technologies of pigeonpea, Pusa Arhar 16, Improved varieties and cultivation technologies of Bhindi, Pusa Bhindi A5",Hindi
পুসা সমাচার বাংলা পর্ব ২৭ Pusa Samachar Bangla Episode 27,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=IOJcrGLhYQs,https://krishi.icar.gov.in/video/watch/4035,"Nursery preparation for Kharif Rice, Nematode management in rice,  Weather forecast and weather based Agr",Bengali
पूसा समाचार अंक 91 Pusa Samachar Episode 91,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=LtOE17uWMdc,https://krishi.icar.gov.in/video/watch/4034,"Newly released varieties paddy varieties, PB 1847, PB 1885, PB 1886, Direct Seeder rice cultivation technologies, Fertiliser management and wed management for Direct seeded rice, DSR",Hindi
94th ICAR Foundation Day and Award Ceremony,"Others (ICAR Hqrs, Directorate of Knowledge Management in Agriculture, etc.)",ICAR-Headquarters,youtube,https://www.youtube.com/watch?v=ac1ImWN1Bdw,https://krishi.icar.gov.in/video/watch/4033,"Agriculture, Foundation day",English
"Azadi Ka Amrit Mahotsav ICAR Lecture Series #69(Speaker: SachchidaNand Tripathi, Topic: Capacity Building and Technology Development by Technical Institutions in National Clean Air Program)","Others (ICAR Hqrs, Directorate of Knowledge Management in Agriculture, etc.)",ICAR-Headquarters,youtube,https://www.youtube.com/watch?v=iSviz6d2XFI,https://krishi.icar.gov.in/video/watch/4032,"Amrut Mahotsav, National Clean Air Program, Capcity building",English
"Azadi Ka Amrit Mahotsav ICAR Lecture Series #68 (Speaker: Gaurav Somvanshi, Topic: Blockchain Technology: Concepts and Use Cases)","Others (ICAR Hqrs, Directorate of Knowledge Management in Agriculture, etc.)",ICAR-Headquarters,youtube,https://www.youtube.com/watch?v=3Vjf-DlsABE,https://krishi.icar.gov.in/video/watch/4031,"Amrut Mahotsav, Block Chain Technology",English
Bullock drawn three row planter with fertilizer drill for millets multi-crop (Inclined plate type),Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=8tiWIR8Qhi0,https://krishi.icar.gov.in/video/watch/4030,millets multi-crop,English
Bullock drawn three row planter with fertilizer drill for millets multi-crop (Vertical plate type),Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=RKHDRKVtY1w,https://krishi.icar.gov.in/video/watch/4029,millets multi-crop,English
Manually operated pull type three row planter for millets multi-crops (Vertical plate Type ),Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=RMrsIeM7Y0c,https://krishi.icar.gov.in/video/watch/4028,millets multi-crops,English
Manually operated push type single row vertical plate planter with fertilizer drill,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=012D7GfVceo,https://krishi.icar.gov.in/video/watch/4027,Wheat Soyabean,English
Power Tiller drawn planter with fertilizer drill for millets multi-crop (Inclined plate type),Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=tBeDTLBiUIs,https://krishi.icar.gov.in/video/watch/4024,millets multi-crop,English
Power Tiller drawn planter with fertilizer drill for millets - multi-crop (Vertical plate type),Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=jsXXvySJvB4,https://krishi.icar.gov.in/video/watch/4023,Multi Millet Crop,English
"ICAR-CIAE hand held vegetable transplanter, Model –I (Single Row)",Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=XwfVQryapwI,https://krishi.icar.gov.in/video/watch/4021,Vegetable Transplanter,English
"ICAR-CIAE hand held vegetable transplanter, Model –II (Two row)",Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=D46boTaC4Bk,https://krishi.icar.gov.in/video/watch/4020,"Transplanter,",English
Tractor drawn six row planter with fertilizer drill for millets/multi-crop (Inclined plate Type),Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=xJTo3JKf71E,https://krishi.icar.gov.in/video/watch/4019,millets/multi-crop,English
ICAR-CIAE Peeling Machine for Medicinal Root Crops,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=EjbAkOgzISw,https://krishi.icar.gov.in/video/watch/4018,Peeling Machine,English
Azadi Ka Amrit Mahotsav ICAR Lecture Series #67 (Speaker: Kamlesh D Patel; Topic: Krishi se Rishi),"Others (ICAR Hqrs, Directorate of Knowledge Management in Agriculture, etc.)",ICAR-Headquarters,youtube,https://www.youtube.com/watch?v=kUP61zASQoM,https://krishi.icar.gov.in/video/watch/4017,"Amrut Mahotsav, Krishi, Plant trees",English
Azadi Ka Amrit Mahotsav ICAR Lecture Series #66 (Speaker: Alok Bansal; Topic: The story of building a brand like  Policybazar as Motivation for Agriculture Draduates),"Others (ICAR Hqrs, Directorate of Knowledge Management in Agriculture, etc.)",ICAR-Headquarters,youtube,https://www.youtube.com/watch?v=K0Y9JSbTHCg,https://krishi.icar.gov.in/video/watch/4013,"Marketing, Amrut Mahotsav, Policybazar, Digital marketing",English
ICAR CIAE Bhopal tractor operated trencher for laying of sub surface drainage pipes,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=4LJdStrBcow,https://krishi.icar.gov.in/video/watch/4012,Trencher for laying of sub surface drainage pipes,English
ICAR CIAE Bhopal tractor drawn eight row Pneumatic seed drill for multicrops,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=i9Aom23J0zo,https://krishi.icar.gov.in/video/watch/4011,Pneumatic planter,English
ICAR CIAE Bhopal tractor drawn drum type pneumatic planter for pigean pea,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=7qmqWJvdaVI,https://krishi.icar.gov.in/video/watch/4010,Pneumatic planter,English
ICAR CIAE Bhopal Mini tractor drawn,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=RvazhmQPitQ,https://krishi.icar.gov.in/video/watch/4009,Planter,English
ICAR CIAE Bhopal tractor drawn drum type pneumatic planter for pigeon pea sowing,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=RH6shQIiZ0M,https://krishi.icar.gov.in/video/watch/4008,Pneumatic planter,English
ICAR CIAE Bhopal Pigeon pea harvester,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=fFmwB16bjME,https://krishi.icar.gov.in/video/watch/4007,Harvester,English
ICAR CIAE Bhopal Mini tarctor operated drum type pneumatic planter,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=IKaf4XNYvpw,https://krishi.icar.gov.in/video/watch/4006,Pneumatic planter,English
ICAR CIAE Bhopal Manually drawn pneumatic planter,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=MIKfsDAXMX4,https://krishi.icar.gov.in/video/watch/4005,Pneumatic planter,English
ICAR CIAE Bhopal bunch field crop harvester,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=KV6JRybJkAY,https://krishi.icar.gov.in/video/watch/4004,Harvester,English
ICAR CIAE Bhopal Lever Type Maize sheller,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=6ghq6FkONsw,https://krishi.icar.gov.in/video/watch/4003,Maize sheller,English
ICAR CIAE Bhopal Hammer Girdling tool,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=VhHMsgL2dh4,https://krishi.icar.gov.in/video/watch/4002,Hammer Girdling,English
ICAR CIAE Bhopal Garlic clove dibbler,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=6usgOl5djs8,https://krishi.icar.gov.in/video/watch/4001,Dibbler,English
ICAR CIAE Bhopal Garlic harvester for raised beds,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=J1WoXk9lXhQ,https://krishi.icar.gov.in/video/watch/4000,Harvester,English
ICAR CIAE Bhopal Bullock Drawn pneumatic planter,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=XNxrur18M3I,https://krishi.icar.gov.in/video/watch/3999,Planter,English
Azadi Ka Amrit Mahotsav ICAR Lecture Series #65 (Speaker: Svanhild-Isabelle Batta Torheim; Topic: Farmers Rights - a cornerstone for food security and the management of seed diversity),"Others (ICAR Hqrs, Directorate of Knowledge Management in Agriculture, etc.)",ICAR-Headquarters,youtube,https://www.youtube.com/watch?v=VK_n81v3qoc,https://krishi.icar.gov.in/video/watch/3998,"Amrut Mahotsav, Farmers Rights, Seed diversity",English
"Azadi Ka Amrit Mahotsav ICAR Lecture Series #64 (Speaker: KM Bujarbaruah, Topic: Assessing Animal Science Technology Contributions to Livestock and Poultry Growth: Need of the Hour)","Others (ICAR Hqrs, Directorate of Knowledge Management in Agriculture, etc.)",ICAR-Headquarters,youtube,https://www.youtube.com/watch?v=WjNm-9LEJPk,https://krishi.icar.gov.in/video/watch/3997,"Amrut Mahotsav, Livestock, Poultry, Animal Science",English
